city_st,year,pop,avg_m
"Stuart, FL",1996,13557.6049569378,0.0057599999999999995
"Stuart, FL",1997,13842.992466507178,0.00822909090909091
"Stuart, FL",1998,14120.423311004784,0.0027536
"Stuart, FL",1999,14385.29373923445,0.007492727272727272
"Stuart, FL",2000,14633,0.0037028571428571427
"Stuart, FL",2001,14859.378133971291,0.008537142857142858
"Stuart, FL",2002,15062.023349282295,0.0120952
"Stuart, FL",2003,15238.970645933014,0.00216
"Stuart, FL",2004,15388.255023923444,0.0079192
"Stuart, FL",2005,15507.911483253589,0.019438666666666667
"Stuart, FL",2006,15595.975023923444,0.003428
"Stuart, FL",2007,15650.480645933014,0.006273333333333333
"Stuart, FL",2008,15669.463349282298,8.64e-4
"Suffern, NY",2008,10806.730242446663,0
"Suffolk, VA",2008,79892.81983482286,0.00135
"Suisun City, CA",2002,26329.85879720839,0
"Sultan, WA",2002,3605.4,0
"Summit, NJ",2008,21677.029571809988,0
"Sumner, WA",2002,8872.570743221691,0
"Sunny Isles Beach, FL",2000,15315,0.008287142857142858
"Sunny Isles Beach, FL",2001,15866.7,0.005218545454545455
"Sunny Isles Beach, FL",2002,16418.4,0.00216
"Sunny Isles Beach, FL",2003,16970.1,0.00216
"Sunny Isles Beach, FL",2004,17521.8,0.006290666666666667
"Sunny Isles Beach, FL",2005,18073.5,0.011255428571428572
"Sunny Isles Beach, FL",2006,18625.2,0.0038937777777777777
"Sunny Isles Beach, FL",2007,19176.9,0.0028280000000000002
"Sunny Isles Beach, FL",2008,19728.6,8.64e-4
"Sunnyvale, CA",2002,134255.60226681395,0
"Sunrise, FL",1987,57202.595,0.001236
"Sunrise, FL",1991,66849.645,0.00324
"Sunrise, FL",1992,69296.97333333333,0.004889818181818182
"Sunrise, FL",1993,71721.775,0.001962666666666667
"Sunrise, FL",1994,74096.84,6.646153846153846e-4
"Sunrise, FL",1995,76394.95833333333,0.007919666666666667
"Sunrise, FL",1996,78588.92,0.0114908
"Sunrise, FL",1997,80651.515,0.006458222222222222
"Sunrise, FL",1998,82555.53333333333,0.0023216
"Sunrise, FL",1999,84273.765,0.012499636363636364
"Sunrise, FL",2000,85779,0.00819090909090909
"Sunrise, FL",2001,87045.337,0.00504
"Sunrise, FL",2002,88052.10933333333,0.00216
"Sunrise, FL",2003,88779.959,0.0027
"Sunrise, FL",2004,89209.528,0.007077
"Sunrise, FL",2005,89321.45833333333,0.01804342857142857
"Sunrise, FL",2006,89096.392,0.0038937777777777777
"Sunrise, FL",2007,88514.971,0.003535
"Sunrise, FL",2008,87557.83733333333,8.64e-4
"Surfside, FL",1987,3957.226875,0.002778
"Surfside, FL",1990,4108,0.0216
"Surfside, FL",1991,4170.14125,0.0025919999999999997
"Surfside, FL",1992,4237.957619047619,0.00336175
"Surfside, FL",1993,4310.8175,0.0018116923076923076
"Surfside, FL",1994,4388.089285714285,0.003991076923076923
"Surfside, FL",1995,4469.141369047619,0.007868285714285715
"Surfside, FL",1996,4553.342142857143,0.011913714285714286
"Surfside, FL",1997,4640.0599999999995,0.004614571428571429
"Surfside, FL",1998,4728.663333333333,0.0027145454545454547
"Surfside, FL",1999,4818.520535714286,0.010742769230769231
"Surfside, FL",2000,4909,0.008287142857142858
"Surfside, FL",2001,4999.505053571429,0.005218545454545455
"Surfside, FL",2002,5089.578761904762,0.00216
"Surfside, FL",2003,5178.799125,0.00216
"Surfside, FL",2004,5266.744142857143,0.006290666666666667
"Surfside, FL",2005,5352.991815476191,0.011255428571428572
"Surfside, FL",2006,5437.120142857143,0.0038937777777777777
"Surfside, FL",2007,5518.707125,0.0023566666666666666
"Surfside, FL",2008,5597.330761904762,8.64e-4
"Swarthmore, PA",2008,6172.534464674224,0
"Sweetwater, FL",1987,12640.2555,0.001236
"Sweetwater, FL",1991,14182.9585,0
"Sweetwater, FL",1992,14382.376888888888,0.004137538461538462
"Sweetwater, FL",1993,14515.0195,7.2e-4
"Sweetwater, FL",1994,14588.650666666666,7.854545454545455e-4
"Sweetwater, FL",1995,14611.034722222224,0.009179666666666668
"Sweetwater, FL",1996,14589.936,0.011142285714285714
"Sweetwater, FL",1997,14533.118833333334,0.004614571428571429
"Sweetwater, FL",1998,14448.347555555556,0.0026683333333333333
"Sweetwater, FL",1999,14343.3865,0.016497666666666667
"Sweetwater, FL",2000,14226,0.00755125
"Sweetwater, FL",2001,14103.3745,0.0037964
"Sweetwater, FL",2002,13980.38488888889,0.014376499999999999
"Sweetwater, FL",2003,13861.328166666666,0.0019636363636363636
"Sweetwater, FL",2004,13750.501333333334,0.006290666666666667
"Sweetwater, FL",2005,13652.201388888889,0.002332
"Sweetwater, FL",2006,13570.725333333334,0.0038937777777777777
"Sweetwater, FL",2007,13510.370166666668,3.5999999999999997e-4
"Sweetwater, FL",2008,13475.432888888889,0.00108
"Tacoma, WA",2002,195761.16891785117,0
"Tamarac, FL",1987,40793.56,0.001236
"Tamarac, FL",1991,46091.8425,0.00324
"Tamarac, FL",1992,47326.88444444445,0.004889818181818182
"Tamarac, FL",1993,48524.0725,0.001962666666666667
"Tamarac, FL",1994,49680.35333333333,6.646153846153846e-4
"Tamarac, FL",1995,50792.67361111111,0.007919666666666667
"Tamarac, FL",1996,51857.98,0.012203499999999999
"Tamarac, FL",1997,52873.21916666667,0.00803309090909091
"Tamarac, FL",1998,53835.33777777778,0.0023216
"Tamarac, FL",1999,54741.2825,0.012499636363636364
"Tamarac, FL",2000,55588,0.00819090909090909
"Tamarac, FL",2001,56372.738,0.005328
"Tamarac, FL",2002,57093.948444444446,0.00216
"Tamarac, FL",2003,57750.384333333335,0.0027
"Tamarac, FL",2004,58340.79866666667,0.008088
"Tamarac, FL",2005,58863.944444444445,0.02006866666666667
"Tamarac, FL",2006,59318.57466666667,0.0038937777777777777
"Tamarac, FL",2007,59703.44233333333,0.003535
"Tamarac, FL",2008,60017.300444444445,8.64e-4
"Tampa, FL",1996,292438.2432909184,0.009179
"Tampa, FL",2000,303447,0.00144
"Tarpon Springs, FL",1996,19863.583616626587,0.009179
"Tarpon Springs, FL",2000,21003,0.00144
"Tarrytown, NY",2008,11272.630522417709,0
"Taunton, MA",1987,47984.58670000122,0
"Taunton, MA",1989,49190.330195238465,0.042589
"Taunton, MA",1990,49832,0
"Taunton, MA",1991,50493.4415666664,0.002016
"Taunton, MA",1992,51166.94830052865,0.0060762222222222224
"Taunton, MA",1993,51844.07563333279,0.00198
"Taunton, MA",1994,52516.37899682483,0.00644075
"Taunton, MA",1995,53175.41382275079,0.0198708
"Taunton, MA",1996,53812.73554285668,0.019282666666666667
"Taunton, MA",1997,54419.899588888526,0.006469411764705882
"Taunton, MA",1998,54988.46139259235,0.0056422564102564104
"Taunton, MA",1999,55509.976385714166,0.0013504
"Taunton, MA",2000,55976,0.0055292
"Taunton, MA",2001,56378.23526190486,0.0052554
"Taunton, MA",2002,56708.97557671975,0.0011154117647058823
"Taunton, MA",2003,56960.66194444467,0.012645142857142858
"Taunton, MA",2004,57125.73536507962,0.00657
"Taunton, MA",2005,57196.63683862461,0.009845714285714286
"Taunton, MA",2006,57165.80736507962,0.005247714285714286
"Taunton, MA",2007,57025.68794444467,0.0040544
"Taunton, MA",2008,56768.71957671975,0.002310727272727273
"Temple City, CA",2002,33800.25119047619,0
"Temple Terrace, FL",1996,19274.571428571428,0.009179
"Temple Terrace, FL",2000,20918,0.00144
"Tenafly, NJ",2008,14357.170389114975,0
"Tequesta, FL",1987,4259.6615,0.002778
"Tequesta, FL",1991,4580.468,0.00324
"Tequesta, FL",1992,4662.544,0.007684
"Tequesta, FL",1993,4744.661,0.002141090909090909
"Tequesta, FL",1994,4826.252,5.76e-4
"Tequesta, FL",1995,4906.75,0.0066956
"Tequesta, FL",1996,4985.588,0.010079555555555555
"Tequesta, FL",1997,5062.1990000000005,0.009343333333333334
"Tequesta, FL",1998,5136.016,0.002099555555555556
"Tequesta, FL",1999,5206.472,0.009745846153846154
"Tequesta, FL",2000,5273,0.0101825
"Tequesta, FL",2001,5335.0645,0.008537142857142858
"Tequesta, FL",2002,5392.256,0.010439333333333333
"Tequesta, FL",2003,5444.1965,0.001542857142857143
"Tequesta, FL",2004,5490.508,0.0079192
"Tequesta, FL",2005,5530.8125,0.0224624
"Tequesta, FL",2006,5564.732,0.003361
"Tequesta, FL",2007,5591.8885,0.006273333333333333
"Tequesta, FL",2008,5611.904,8.64e-4
"Thousand Oaks, CA",2002,118775.51871132376,0
"Tiburon, CA",2002,8832.866666666667,0
"Tillamook, OR",2002,4456.423472961661,0.026279
"Tinton Falls, NJ",1998,14569.272,0.0054
"Tinton Falls, NJ",2006,16605.896,0.00432
"Tinton Falls, NJ",2008,17212.792,0
"Toledo, OR",2002,3521.722702688414,0.007924
"Torrance, CA",2002,139098.65593495936,0
"Torrance, CA",2009,144483.39896341463,0.009
"Totowa, NJ",2008,10529.81528180465,0
"Tracy, CA",2002,62087.09692734413,0
"Treasure Island, FL",1996,7510.408214285714,0.009179
"Treasure Island, FL",2000,7450,0.00144
"Trenton, NJ",2008,84576.05937898984,0
"Tuckahoe, NY",2008,6361.740459571669,0
"Tuckerton, NJ",2006,3491.68,0.00432
"Tuckerton, NJ",2008,3432.12,0
"Tukwila, WA",2002,17801.17511111111,0
"Tumwater, WA",2002,13367.549027113238,0.024298
"Ukiah, CA",2002,15580.32090078258,0
"Union Beach, NJ",2008,6484.881352472089,0
"Union City, CA",2002,68655.51557142856,0
"Union City, NJ",2008,68207.43294714336,0
"Upper Saddle River, NJ",2008,8200.663428571428,0
"Vacaville, CA",2002,90450.46666494403,0
"Vallejo, CA",2002,116535.34721909065,0
"Venice, FL",1996,17623.623285714286,0.009179
"Venice, FL",2000,17764,0.00144
"Ventnor City, NJ",2006,12575.559002404672,0.00432
"Ventnor City, NJ",2008,11819.140668269782,0
"Vero Beach, FL",1987,17204.89605,0.001236
"Vero Beach, FL",1992,17473.03368888889,0.004112
"Vero Beach, FL",1994,17604.25506666667,0
"Vero Beach, FL",1995,17662.24722222222,0
"Vero Beach, FL",1996,17709.4596,0.0033942857142857143
"Vero Beach, FL",1997,17741.616633333335,0.014107
"Vero Beach, FL",1998,17754.442755555556,0.0027893333333333333
"Vero Beach, FL",1999,17743.6624,0.011959599999999999
"Vero Beach, FL",2000,17705,0.004011428571428571
"Vero Beach, FL",2001,17634.55575,0.0056159999999999995
"Vero Beach, FL",2002,17529.93288888889,0.030238
"Vero Beach, FL",2003,17389.110416666666,0.00432
"Vero Beach, FL",2004,17210.067333333332,0.008819
"Vero Beach, FL",2005,16990.78263888889,0.0233264
"Vero Beach, FL",2006,16729.235333333334,0.003084
"Vero Beach, FL",2007,16423.404416666668,0.00941
"Vero Beach, FL",2008,16071.268888888888,0.001164
"Villa Park, CA",2002,5993.782222222222,0.006599
"Villa Park, CA",2009,5853.265,0.009
"Vineland, NJ",2006,58484.56244594697,0.00432
"Vineland, NJ",2008,59514.585630631314,0
"Virginia Beach, VA",2006,427985.4823258108,0.00864
"Virginia Beach, VA",2008,431748.2228838739,0.00135
"Vista, CA",2001,90650.5795673077,0.01728
"Vista, CA",2002,91345.39923076922,0.008798666666666666
"Vista, CA",2009,93783.63956730768,0.009
"Walden, NY",2008,6760.9332950910675,0
"Waldwick, NJ",2008,9651.093320574162,0
"Wallington, NJ",2008,11557.717331031365,0
"Walnut, CA",2002,29306.66076190476,0
"Waltham, MA",1990,57878,0
"Waltham, MA",1991,58000.68753685508,0.00243
"Waltham, MA",1992,58125.73815607824,0.008639666666666667
"Waltham, MA",1993,58253.275073710174,7.957894736842105e-4
"Waltham, MA",1994,58383.42150579161,0.0079725
"Waltham, MA",1995,58516.30066836326,0.0224085
"Waltham, MA",1996,58652.03577746586,0.0162935
"Waltham, MA",1997,58790.750049140115,0.00534
"Waltham, MA",1998,58932.566699426745,0.0037699310344827585
"Waltham, MA",1999,59077.60894436647,0.001418
"Waltham, MA",2000,59226,0.0034698823529411764
"Waltham, MA",2001,59377.57387969461,0.005844
"Waltham, MA",2002,59531.00778612376,0.001044137931034483
"Waltham, MA",2003,59684.68971928743,0.013852666666666668
"Waltham, MA",2004,59837.00767918563,0.007607368421052632
"Waltham, MA",2005,59986.349665818365,0.01329375
"Waltham, MA",2006,60131.10367918563,0.0026396
"Waltham, MA",2007,60269.65771928743,0.0042581538461538455
"Waltham, MA",2008,60400.39978612376,0.002196266666666667
"Wanaque, NJ",2008,10970.655448699068,0
"Wappingers Falls, NY",2008,5412.903248400236,0
"Warrenton, OR",2002,4391.638222222222,0.024833
"Warwick, NY",2008,6603.472256410257,0
"Warwick, RI",1987,85875.3112697342,0
"Warwick, RI",1989,85535.12514484048,0.042589
"Warwick, RI",1990,85427,0
"Warwick, RI",1991,85372.35305117018,0.0026283076923076924
"Warwick, RI",1992,85364.86344955077,0.008825684210526315
"Warwick, RI",1993,85394.57610234036,0.0020438709677419353
"Warwick, RI",1994,85451.53591673751,0.0060618823529411765
"Warwick, RI",1995,85525.78779994082,0.021058666666666667
"Warwick, RI",1996,85607.37665914888,0.021693
"Warwick, RI",1997,85686.34740156024,0.007994117647058823
"Warwick, RI",1998,85752.74493437349,0.0051456
"Warwick, RI",1999,85796.61416478721,0.0019291428571428571
"Warwick, RI",2000,85808,0.007640727272727272
"Warwick, RI",2001,85777.67419601064,0.004785176470588235
"Warwick, RI",2002,85699.31590401893,0.001044137931034483
"Warwick, RI",2003,85567.33112402486,0.014752666666666667
"Warwick, RI",2004,85376.1258560284,0.007655294117647059
"Warwick, RI",2005,85120.10610002959,0.01146
"Warwick, RI",2006,84793.6778560284,0.006304347826086957
"Warwick, RI",2007,84391.24712402486,0.003222333333333333
"Warwick, RI",2008,83907.21990401893,0.003671111111111111
"Washingtonville, NY",2008,5961.16,0
"Watchung, NJ",2008,5848.824,0
"Waterbury, CT",1992,109304.12394362618,0.0054
"Waterbury, CT",1993,109256.94247016248,0.00216
"Waterbury, CT",1995,108855.13935531992,0.0054
"Waterbury, CT",1998,107873.97443118332,0.0144
"Waterbury, CT",2002,106933.23540629762,0
"Waterbury, CT",2003,106901.15147076565,0
"Waterbury, CT",2005,107171.43032234003,0.024946
"Waterbury, CT",2008,108595.51540629762,0.0037600000000000003
"Watertown, MA",1990,33284,0
"Watertown, MA",1991,33284.30550163219,0.00198
"Watertown, MA",1992,33277.015113805515,0.008639666666666667
"Watertown, MA",1993,33262.468503264376,7.957894736842105e-4
"Watertown, MA",1994,33241.00533675315,0.0079725
"Watertown, MA",1995,33212.965281016244,0.0224085
"Watertown, MA",1996,33178.68800279804,0.0162935
"Watertown, MA",1997,33138.51316884292,0.00534
"Watertown, MA",1998,33092.780445895274,0.004397419354838709
"Watertown, MA",1999,33041.82950069951,0.001418
"Watertown, MA",2000,32986,0.0032771111111111113
"Watertown, MA",2001,32925.31249941708,0.005844
"Watertown, MA",2002,32858.5111100748,0.0010093333333333334
"Watertown, MA",2003,32784.020831973176,0.013852666666666668
"Watertown, MA",2004,32700.2666651122,0.007607368421052632
"Watertown, MA",2005,32605.67360949188,0.012511764705882352
"Watertown, MA",2006,32498.666665112203,0.0026396
"Watertown, MA",2007,32377.670831973177,0.004072571428571428
"Watertown, MA",2008,32241.1111100748,0.0040818823529411765
"Watsonville, CA",2002,46647.50791571598,0
"Wellington, FL",2000,38216,0.00977111111111111
"Wellington, FL",2001,40045.2,0.00666
"Wellington, FL",2002,41874.4,0.00216
"Wellington, FL",2003,43703.6,0.0027
"Wellington, FL",2004,45532.8,0.014145333333333333
"Wellington, FL",2005,47362,0.02006866666666667
"Wellington, FL",2006,49191.2,0.002240666666666667
"Wellington, FL",2007,51020.4,0.004705
"Wellington, FL",2008,52849.6,8.64e-4
"Wesley Hills, NY",2008,5453.04,0
"West Chester, PA",2008,18161.340074222688,0
"West Covina, CA",2002,105969.2272502004,0
"West Haverstraw, NY",2008,10418.436533608154,0
"West Hollywood, CA",2002,35607.620904761905,0
"West Long Branch, NJ",1998,8162.267666666667,0.0054
"West Long Branch, NJ",2006,8321.549785714285,0.00432
"West Long Branch, NJ",2008,8241.230523809523,0
"West Melbourne, FL",1994,8871.209333333334,0
"West Melbourne, FL",1995,8955.194444444445,0
"West Melbourne, FL",1996,9051.684,0.005399999999999999
"West Melbourne, FL",1997,9173.743666666667,0.014488000000000001
"West Melbourne, FL",1998,9334.43911111111,0.00216
"West Melbourne, FL",1999,9546.836,0.012182
"West Melbourne, FL",2000,9824,0.003731
"West Melbourne, FL",2001,10178.3195,0.00216
"West Melbourne, FL",2002,10619.473777777775,0
"West Melbourne, FL",2003,11156.464833333332,0.01296
"West Melbourne, FL",2004,11798.294666666668,0.010318666666666667
"West Melbourne, FL",2005,12553.965277777776,0.025918
"West Melbourne, FL",2007,14442.836833333336,0.00648
"West Melbourne, FL",2008,15594.041777777777,0.001164
"West Miami, FL",1987,5848.967476076555,0.001236
"West Miami, FL",1991,5706.936949760766,0
"West Miami, FL",1992,5698.329250398724,0.004137538461538462
"West Miami, FL",1993,5699.686399521531,7.2e-4
"West Miami, FL",1994,5709.517894736842,7.854545454545455e-4
"West Miami, FL",1995,5726.333233652313,0.009179666666666668
"West Miami, FL",1996,5748.641913875598,0.011142285714285714
"West Miami, FL",1997,5774.953433014354,0.004614571428571429
"West Miami, FL",1998,5803.777288676236,0.0026683333333333333
"West Miami, FL",1999,5833.622978468899,0.027165066666666668
"West Miami, FL",2000,5863,0.00755125
"West Miami, FL",2001,5890.579767942584,0.005218545454545455
"West Miami, FL",2002,5915.68136523126,0.014376499999999999
"West Miami, FL",2003,5937.785791866028,0.0019636363636363636
"West Miami, FL",2004,5956.37404784689,0.006290666666666667
"West Miami, FL",2005,5970.927133173844,0.002332
"West Miami, FL",2006,5980.92604784689,0.0038937777777777777
"West Miami, FL",2007,5985.851791866029,3.5999999999999997e-4
"West Miami, FL",2008,5985.18536523126,0.00108
"West New York, NJ",2008,49899.383711350194,0
"West Palm Beach, FL",1987,65794.75938208764,0.002778
"West Palm Beach, FL",1990,67643,0.0216
"West Palm Beach, FL",1991,68562.07735953608,0.00324
"West Palm Beach, FL",1992,69639.53849828179,0.005976444444444444
"West Palm Beach, FL",1993,70859.89971907217,0.001962666666666667
"West Palm Beach, FL",1994,72207.67732474227,5.4e-4
"West Palm Beach, FL",1995,73667.38761812715,0.0066956
"West Palm Beach, FL",1996,75223.54690206185,0.011087555555555555
"West Palm Beach, FL",1997,76860.67147938145,0.009343333333333334
"West Palm Beach, FL",1998,78563.27765292097,0.002110545454545455
"West Palm Beach, FL",1999,80315.88172551546,0.009745846153846154
"West Palm Beach, FL",2000,82103,0.009291111111111111
"West Palm Beach, FL",2001,83910.6017287371,0.00747
"West Palm Beach, FL",2002,85730.46796219931,0.0025199999999999997
"West Palm Beach, FL",2003,87555.8327003866,0.0027
"West Palm Beach, FL",2004,89379.92994329896,0.014145333333333333
"West Palm Beach, FL",2005,91195.99369093642,0.0224624
"West Palm Beach, FL",2006,92997.25794329896,0.002240666666666667
"West Palm Beach, FL",2007,94776.9567003866,0.004705
"West Palm Beach, FL",2008,96528.32396219933,8.64e-4
"Westbrook, ME",1990,16121,0
"Westbrook, ME",1991,16167.41635499691,0
"Westbrook, ME",1992,16193.089538407598,0.005815076923076923
"Westbrook, ME",1993,16202.10520999382,0
"Westbrook, ME",1994,16198.549029517337,0.00216
"Westbrook, ME",1995,16186.5066567399,0
"Westbrook, ME",1996,16170.063751423277,0.02306
"Westbrook, ME",1997,16153.305973329214,0.0022466666666666668
"Westbrook, ME",1998,16140.318982219476,0.0063730666666666665
"Westbrook, ME",1999,16135.18843785582,0.00108
"Westbrook, ME",2000,16142,0.0038729230769230768
"Westbrook, ME",2001,16164.56755178682,0.008330857142857143
"Westbrook, ME",2002,16205.617869843232,3.7384615384615386e-4
"Westbrook, ME",2003,16267.60595416924,0.008446666666666667
